		log10				x				exact value		f1(x)				absolute error		relative error		szereg				roznica_szereg		blad wzgledny
 -1.260999999999999943157e+001  2.454708915685030601748e-013  9.999999999998772093335e-001                             1  1.577489058268710664379e-007  1.577489058268904423166e-007  9.999999999998772093335e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.259999999999999964473e+001  2.511886431509579992396e-013  9.999999999998744337759e-001                             1  1.326022581737973382587e-007  1.326022581738139877501e-007  9.999999999998744337759e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.258999999999999985789e+001  2.570395782768863872181e-013  9.999999999998714361737e-001                             1  1.439853245521760527481e-007  1.439853245521945551241e-007  9.999999999998714361737e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.258000000000000007105e+001  2.630267991895382016491e-013  9.999999999998684385716e-001                             1  1.013517902936911241341e-008  1.013517902937044582855e-008  9.999999999998684385716e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.257000000000000028422e+001  2.691534803926915746809e-013  9.999999999998654409694e-001                             1  1.270186913426840646935e-007  1.270186913427011641711e-007  9.999999999998654409694e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.256000000000000049738e+001  2.754228703338166551140e-013  9.999999999998623323449e-001                             1  1.572447374531549257881e-007  1.572447374531765780678e-007  9.999999999998623323449e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.255000000000000071054e+001  2.818382931264453778043e-013  9.999999999998591126982e-001                             1  1.660846562501205880835e-007  1.660846562501439873687e-007  9.999999999998591126982e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.253999999999999914735e+001  2.884031503126606034931e-013  9.999999999998557820291e-001                             1  1.684426386150406074194e-007  1.684426386150649066770e-007  9.999999999998557820291e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.252999999999999936051e+001  2.951209226666385898848e-013  9.999999999998524513600e-001                             1  2.410492683235787580998e-008  2.410492683236143268661e-008  9.999999999998524513600e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.251999999999999957367e+001  3.019951720402016254561e-013  9.999999999998490096687e-001                             1  6.280563269456251873635e-008  6.280563269457200815233e-008  9.999999999998490096687e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.250999999999999978684e+001  3.090295432513590640031e-013  9.999999999998454569550e-001                             1  1.571017157475651515597e-007  1.571017157475894243476e-007  9.999999999998454569550e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.250000000000000000000e+001  3.162277660168379190807e-013  9.999999999998419042413e-001                             1  1.146356716219543159241e-007  1.146356716219724344882e-007  9.999999999998419042413e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.249000000000000021316e+001  3.235936569296282598303e-013  9.999999999998382405053e-001                             1  1.049955035137273284818e-007  1.049955035137443088454e-007  9.999999999998382405053e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.248000000000000042633e+001  3.311311214825911164536e-013  9.999999999998344657470e-001                             1  1.550632112712335697324e-007  1.550632112712592454186e-007  9.999999999998344657470e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.247000000000000063949e+001  3.388441561392025539559e-013  9.999999999998305799664e-001                             1  9.132430789371426271828e-008  9.132430789372973430445e-008  9.999999999998305799664e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.246000000000000085265e+001  3.467368504525316551299e-013  9.999999999998265831636e-001                             1  9.189748517712814646075e-009  9.189748517714407795934e-009  9.999999999998265831636e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.244999999999999928946e+001  3.548133892335754477868e-013  9.999999999998225863607e-001                             1  3.283100369344538194127e-008  3.283100369345120529279e-008  9.999999999998225863607e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.243999999999999950262e+001  3.630780547701013267088e-013  9.999999999998184785355e-001                             1  6.700430543737923017034e-009  6.700430543739138972534e-009  9.999999999998184785355e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.242999999999999971578e+001  3.715352290971725623987e-013  9.999999999998142596880e-001                             1  1.042484375490815295962e-007  1.042484375491008922399e-007  9.999999999998142596880e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.241999999999999992895e+001  3.801893963205612158606e-013  9.999999999998099298182e-001                             1  7.036134952453920732296e-008  7.036134952455257456166e-008  9.999999999998099298182e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.241000000000000014211e+001  3.890451449942805970374e-013  9.999999999998054889261e-001                             1  3.104907886353203139151e-008  3.104907886353807311871e-008  9.999999999998054889261e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.240000000000000035527e+001  3.981071705534972734072e-013  9.999999999998009370117e-001                             1  1.240358947773856357344e-007  1.240358947774103320388e-007  9.999999999998009370117e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.239000000000000056843e+001  4.073802778041127255532e-013  9.999999999997962740750e-001                             1  3.655066149743646519710e-008  3.655066149744390982261e-008  9.999999999997962740750e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.238000000000000078160e+001  4.168693834703353921879e-013  9.999999999997916111383e-001                             1  1.078092839446043171847e-007  1.078092839446267900276e-007  9.999999999997916111383e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.236999999999999921840e+001  4.265795188015926752475e-013  9.999999999997867261570e-001                             1  1.003408570676711519809e-007  1.003408570676925527977e-007  9.999999999997867261570e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.235999999999999943157e+001  4.365158322401659486171e-013  9.999999999997817301534e-001                             1  1.968942608954193929094e-008  1.968942608954623732140e-008  9.999999999997817301534e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.234999999999999964473e+001  4.466835921509631179956e-013  9.999999999997766231274e-001                             1  1.136764349318752920226e-008  1.136764349319006864674e-008  9.999999999997766231274e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.233999999999999985789e+001  4.570881896148750357969e-013  9.999999999997714050792e-001                             1  1.011575255782659610304e-007  1.011575255782890823829e-007  9.999999999997714050792e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.233000000000000007105e+001  4.677351412871981732546e-013  9.999999999997661870310e-001                             1  5.164504746080211816661e-008  5.164504746081419500356e-008  9.999999999997661870310e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.232000000000000028422e+001  4.786300923226383646179e-013  9.999999999997606359159e-001                             1  9.276634915789117030727e-008  9.276634915791337845235e-008  9.999999999997606359159e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.231000000000000049738e+001  4.897788193684462336781e-013  9.999999999997550848008e-001                             1  5.906159350477224734277e-008  5.906159350478671307732e-008  9.999999999997550848008e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.230000000000000071054e+001  5.011872336272722733153e-013  9.999999999997494226633e-001                             1  6.833010535167716170690e-008  6.833010535169428765430e-008  9.999999999997494226633e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.228999999999999914735e+001  5.128613839913648897266e-013  9.999999999997435384813e-001                             1  7.354428821493286250188e-008  7.354428821495172221985e-008  9.999999999997435384813e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.227999999999999936051e+001  5.248074602497725883190e-013  9.999999999997375432770e-001                             1  9.370928133467515408483e-008  9.370928133469974451008e-008  9.999999999997375432770e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.226999999999999957367e+001  5.370317963702527262084e-013  9.999999999997314370503e-001                             1  1.080947076292915198792e-008  1.080947076293205539187e-008  9.999999999997314370503e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.225999999999999978684e+001  5.495408738576245972364e-013  9.999999999997252198014e-001                             1  1.399872961993509079548e-008  1.399872961993893718533e-008  9.999999999997252198014e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.225000000000000000000e+001  5.623413251903490440623e-013  9.999999999997187805079e-001                             1  4.895750371769480580042e-008  4.895750371770857670326e-008  9.999999999997187805079e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.224000000000000021316e+001  5.754399373371569796159e-013  9.999999999997122301920e-001                             1  7.029237236721996850974e-008  7.029237236724019142136e-008  9.999999999997122301920e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.223000000000000042633e+001  5.888436553555889840332e-013  9.999999999997055688539e-001                             1  1.931174642422206488845e-008  1.931174642422774927362e-008  9.999999999997055688539e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.222000000000000063949e+001  6.025595860743577215237e-013  9.999999999996986854711e-001                             1  4.259644703630272033479e-008  4.259644703631555817790e-008  9.999999999996986854711e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.221000000000000085265e+001  6.165950018614821810989e-013  9.999999999996916910661e-001                             1  1.727279586027918867330e-008  1.727279586028451240773e-008  9.999999999996916910661e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.219999999999999928946e+001  6.309573444801932321882e-013  9.999999999996844746164e-001                             1  5.628006982671962532550e-008  5.628006982673737993016e-008  9.999999999996844746164e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.218999999999999950262e+001  6.456542290346555255317e-013  9.999999999996771471444e-001                             1  2.712852842368107531001e-008  2.712852842368983349834e-008  9.999999999996771471444e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.217999999999999971578e+001  6.606934480075960061774e-013  9.999999999996697086502e-001                             1  7.766627474481424542319e-008  7.766627474483989463962e-008  9.999999999996697086502e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.216999999999999992895e+001  6.760829753919818119947e-013  9.999999999996619370890e-001                             1  3.049796359899659137227e-008  3.049796359900690135142e-008  9.999999999996619370890e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.216000000000000014211e+001  6.918309709189364763211e-013  9.999999999996540545055e-001                             1  6.760705617558926405763e-008  6.760705617561265010791e-008  9.999999999996540545055e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.215000000000000035527e+001  7.079457843841378794266e-013  9.999999999996460608997e-001                             1  5.380008261113289336208e-008  5.380008261115193836851e-008  9.999999999996460608997e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.214000000000000056843e+001  7.244359600749900630421e-013  9.999999999996377342271e-001                             1  5.636932165486996382242e-008  5.636932165489038525738e-008  9.999999999996377342271e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.213000000000000078160e+001  7.413102413009174667724e-013  9.999999999996292965321e-001                             1  2.197426651751044346383e-008  2.197426651751858953851e-008  9.999999999996292965321e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.211999999999999921840e+001  7.585775750291837625149e-013  9.999999999996207478148e-001                             1  2.762848128057271424041e-008  2.762848128058319296441e-008  9.999999999996207478148e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.210999999999999943157e+001  7.762471166286916861462e-013  9.999999999996118660306e-001                             1  7.095430243353462174127e-009  7.095430243356215858387e-009  9.999999999996118660306e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.209999999999999964473e+001  7.943282347242814561023e-013  9.999999999996028732241e-001                             1  2.344440808155212607744e-008  2.344440808156143682242e-008  9.999999999996028732241e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.208999999999999985789e+001  8.128305161640992886980e-013  9.999999999995935473507e-001                             1  3.381163748983340155974e-008  3.381163748984714599279e-008  9.999999999995935473507e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.208000000000000007105e+001  8.317637711026710328024e-013  9.999999999995841104550e-001                             1  3.810722604136174140876e-008  3.810722604137759018930e-008  9.999999999995841104550e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.207000000000000028422e+001  8.511380382023764300273e-013  9.999999999995744515147e-001                             1  2.788968045397410833175e-008  2.788968045398597671918e-008  9.999999999995744515147e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.206000000000000049738e+001  8.709635899560805959772e-013  9.999999999995645705297e-001                             1  2.747541227865468727032e-008  2.747541227866665161070e-008  9.999999999995645705297e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.205000000000000071054e+001  8.912509381337455571798e-013  9.999999999995543564779e-001                             1  2.360035056270248787769e-009  2.360035056271300547918e-009  9.999999999995543564779e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.203999999999999914735e+001  9.120108393559097056991e-013  9.999999999995440314038e-001                             1  3.245671786888948417982e-008  3.245671786890428078661e-008  9.999999999995440314038e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.202999999999999936051e+001  9.332543007969910900408e-013  9.999999999995333732628e-001                             1  4.400203568177829538399e-008  4.400203568179882931552e-008  9.999999999995333732628e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.201999999999999957367e+001  9.549925860214358922392e-013  9.999999999995224930771e-001                             1  9.841960246781411569827e-009  9.841960246786111610068e-009  9.999999999995224930771e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.200999999999999978684e+001  9.772372209558105852993e-013  9.999999999995113908469e-001                             1  5.071692732450117091503e-008  5.071692732452595324618e-008  9.999999999995113908469e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.200000000000000000000e+001  9.999999999999999798866e-013  9.999999999994999555497e-001                             1  3.995302755299690034008e-009  3.995302755301687675187e-009  9.999999999994999555497e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.199000000000000021316e+001  1.023292992280754047540e-012  9.999999999994882982080e-001                             1  3.124858038994204889605e-009  3.124858038995803829729e-009  9.999999999994882982080e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.198000000000000042633e+001  1.047128548050899512995e-012  9.999999999994764188216e-001                             1  1.750662337318686923027e-008  1.750662337319603439145e-008  9.999999999994764188216e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.197000000000000063949e+001  1.071519305237606323283e-012  9.999999999994642063683e-001                             1  1.992035592035534818933e-008  1.992035592036602212796e-008  9.999999999994642063683e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.196000000000000085265e+001  1.096478196143184929302e-012  9.999999999994517718704e-001                             1  3.295906392253300509765e-008  3.295906392255107733967e-008  9.999999999994517718704e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.194999999999999928946e+001  1.122018454301963420919e-012  9.999999999994390043057e-001                             1  3.515018953681448010684e-008  3.515018953683420009264e-008  9.999999999994390043057e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.193999999999999950262e+001  1.148153621496882817820e-012  9.999999999994259036740e-001                             1  6.158551446588944600080e-010  6.158551446592479763223e-010  9.999999999994259036740e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.192999999999999971578e+001  1.174897554939529597680e-012  9.999999999994125809977e-001                             1  2.347543337499757853948e-008  2.347543337501136929465e-008  9.999999999994125809977e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.191999999999999992895e+001  1.202264434617412996646e-012  9.999999999993988142322e-001                             1  1.507346203410975249426e-008  1.507346203411881508505e-008  9.999999999993988142322e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.191000000000000014211e+001  1.230268770812381454919e-012  9.999999999993848254221e-001                             1  3.714391005882333729460e-008  3.714391005884618733184e-008  9.999999999993848254221e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.190000000000000035527e+001  1.258925411794167293998e-012  9.999999999993705035450e-001                             1  3.786069668887392936085e-008  3.786069668889776539738e-008  9.999999999993705035450e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.189000000000000056843e+001  1.288249551693133934413e-012  9.999999999993558486011e-001                             1  9.125606492688120852108e-009  9.125606492693998797541e-009  9.999999999993558486011e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.188000000000000078160e+001  1.318256738556407197330e-012  9.999999999993408605903e-001                             1  2.794595699295854274169e-008  2.794595699297696239957e-008  9.999999999993408605903e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.186999999999999921840e+001  1.348962882591653618643e-012  9.999999999993255395125e-001                             1  3.777190415998887829119e-008  3.777190416001435545405e-008  9.999999999993255395125e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.185999999999999943157e+001  1.380384264602884824457e-012  9.999999999993097743456e-001                             1  2.935612142263011037358e-008  2.935612142265037298986e-008  9.999999999993097743456e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.184999999999999964473e+001  1.412537544622754258625e-012  9.999999999992936761117e-001                             1  2.226464657084648024465e-008  2.226464657086220660246e-008  9.999999999992936761117e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.183999999999999985789e+001  1.445439770745927461576e-012  9.999999999992772448110e-001                             1  1.781855107907404089929e-008  1.781855107908691844706e-008  9.999999999992772448110e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.183000000000000007105e+001  1.479108388168207468067e-012  9.999999999992604804433e-001                             1  3.892440703090471743053e-009  3.892440703093350331585e-009  9.999999999992604804433e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.182000000000000028422e+001  1.513561248436208165042e-012  9.999999999992432719864e-001                             1  3.544971727276191586498e-008  3.544971727278874298660e-008  9.999999999992432719864e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.181000000000000049738e+001  1.548816618912481339919e-012  9.999999999992256194403e-001                             1  7.484451391981394863251e-009  7.484451391987190090622e-009  9.999999999992256194403e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.180000000000000071054e+001  1.584893192461113413466e-012  9.999999999992075228050e-001                             1  3.059669140270671050530e-008  3.059669140273095682341e-008  9.999999999992075228050e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.178999999999999914735e+001  1.621810097358930030198e-012  9.999999999991890931028e-001                             1  6.614478076372165560315e-009  6.614478076377528999407e-009  9.999999999991890931028e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.177999999999999936051e+001  1.659586907437560578115e-012  9.999999999991702193114e-001                             1  3.101702350516433170924e-008  3.101702350519006695246e-008  9.999999999991702193114e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.176999999999999957367e+001  1.698243652461744360475e-012  9.999999999991509014308e-001                             1  1.013083950063276006404e-009  1.013083950064136274241e-009  9.999999999991509014308e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.175999999999999978684e+001  1.737800828749375454825e-012  9.999999999991311394609e-001                             1  2.685884581410391547251e-008  2.685884581412725189196e-008  9.999999999991311394609e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.175000000000000000000e+001  1.778279410038922840847e-012  9.999999999991108223796e-001                             1  2.534774734552769359652e-008  2.534774734555023261385e-008  9.999999999991108223796e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.174000000000000021316e+001  1.819700858609983345676e-012  9.999999999990901722313e-001                             1  8.775542514882772593410e-010  8.775542514890756954272e-010  9.999999999990901722313e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.173000000000000042633e+001  1.862087136662867530899e-012  9.999999999990689669715e-001                             1  2.483110173034930312497e-008  2.483110173037242116873e-008  9.999999999990689669715e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.172000000000000063949e+001  1.905460717963247084618e-012  9.999999999990473176226e-001                             1  5.881765519077930548519e-009  5.881765519083533869989e-009  9.999999999990473176226e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.171000000000000085265e+001  1.949844599758045156911e-012  9.999999999990251131621e-001                             1  8.763449077520135688246e-009  8.763449077528678809613e-009  9.999999999990251131621e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.169999999999999928946e+001  1.995262314968879516190e-012  9.999999999990023535901e-001                             1  1.945027250371822447050e-008  1.945027250373763012767e-008  9.999999999990023535901e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.168999999999999950262e+001  2.041737944669529154859e-012  9.999999999989791499289e-001                             1  1.776625546678900491315e-008  1.776625546680714002090e-008  9.999999999989791499289e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.167999999999999971578e+001  2.089296130854039365820e-012  9.999999999989553911561e-001                             1  2.542724797383044688104e-008  2.542724797385700930487e-008  9.999999999989553911561e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.166999999999999992895e+001  2.137962089502232176508e-012  9.999999999989309662496e-001                             1  1.256898529700123390285e-008  1.256898529701467062472e-008  9.999999999989309662496e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.166000000000000014211e+001  2.187761623949552605386e-012  9.999999999989060972538e-001                             1  1.911031399792761931167e-008  1.911031399794852382011e-008  9.999999999989060972538e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.165000000000000035527e+001  2.238721138568339533328e-012  9.999999999988806731466e-001                             1  2.529774834059139720921e-009  2.529774834061971160158e-009  9.999999999988806731466e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.164000000000000056843e+001  2.290867652767773156657e-012  9.999999999988545829055e-001                             1  1.662842830096877833057e-008  1.662842830098782333699e-008  9.999999999988545829055e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.163000000000000078160e+001  2.344228815319922240804e-012  9.999999999988279375529e-001                             1  2.297758727731746830614e-008  2.297758727734439799816e-008  9.999999999988279375529e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.161999999999999921840e+001  2.398832919019490492571e-012  9.999999999988006260665e-001                             1  2.107740681989156428244e-008  2.107740681991684292196e-008  9.999999999988006260665e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.160999999999999943157e+001  2.454708915685030197852e-012  9.999999999987726484463e-001                             1  1.892523171509452595274e-008  1.892523171511775318434e-008  9.999999999987726484463e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.159999999999999964473e+001  2.511886431509580295319e-012  9.999999999987440046922e-001                             1  3.112530122528767151380e-009  3.112530122532676406955e-009  9.999999999987440046922e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.158999999999999985789e+001  2.570395782768863771207e-012  9.999999999987148058267e-001                             1  1.744540378822989623586e-008  1.744540378825231613918e-008  9.999999999987148058267e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.158000000000000007105e+001  2.630267991895382016491e-012  9.999999999986848298050e-001                             1  1.013399542060255953402e-008  1.013399542061588706805e-008  9.999999999986848298050e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.157000000000000028422e+001  2.691534803926915847783e-012  9.999999999986541876495e-001                             1  6.174111888412880944088e-009  6.174111888421189973341e-009  9.999999999986541876495e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.156000000000000049738e+001  2.754228703338166248217e-012  9.999999999986228793603e-001                             1  2.140293497987499904411e-010  2.140293497990447252331e-010  9.999999999986228793603e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.155000000000000071054e+001  2.818382931264453677069e-012  9.999999999985907939148e-001                             1  1.220760892373107253661e-008  1.220760892374827623899e-008  9.999999999985907939148e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.153999999999999914735e+001  2.884031503126606034931e-012  9.999999999985579313133e-001                             1  1.807079785809406757835e-008  1.807079785812012707637e-008  9.999999999985579313133e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.152999999999999936051e+001  2.951209226666385898848e-012  9.999999999985244025780e-001                             1  1.263395821293755716397e-008  1.263395821295620016061e-008  9.999999999985244025780e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.151999999999999957367e+001  3.019951720402016052612e-012  9.999999999984899856642e-001                             1  8.995624467544871549762e-009  8.995624467558455509782e-009  9.999999999984899856642e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.150999999999999978684e+001  3.090295432513590539057e-012  9.999999999984549026166e-001                             1  1.676394689731353082607e-008  1.676394689733943150541e-008  9.999999999984549026166e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.150000000000000000000e+001  3.162277660168379392755e-012  9.999999999984188203683e-001                             1  1.177779929140143622135e-008  1.177779929142005936566e-008  9.999999999984188203683e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.149000000000000021316e+001  3.235936569296282800251e-012  9.999999999983820719862e-001                             1  4.481809035006278918445e-009  4.481809035013529983695e-009  9.999999999983820719862e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.148000000000000042633e+001  3.311311214825910962588e-012  9.999999999983443244034e-001                             1  8.647209392975696573558e-009  8.647209392990013415600e-009  9.999999999983443244034e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.147000000000000063949e+001  3.388441561392025640533e-012  9.999999999983057996644e-001                             1  4.665390962443893840828e-009  4.665390962451797551580e-009  9.999999999983057996644e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.146000000000000085265e+001  3.467368504525316450324e-012  9.999999999982662757247e-001                             1  9.191308825151622841076e-009  9.191308825167557648397e-009  9.999999999982662757247e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.144999999999999928946e+001  3.548133892335754780791e-012  9.999999999982259746290e-001                             1  2.275631350023843424424e-009  2.275631350027880479403e-009  9.999999999982259746290e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.143999999999999950262e+001  3.630780547701013368062e-012  9.999999999981845633101e-001                             1  6.702064458963263859914e-009  6.702064458975430859544e-009  9.999999999981845633101e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.142999999999999971578e+001  3.715352290971725119116e-012  9.999999999981423748352e-001                             1  1.247660574854592141492e-008  1.247660574856909901568e-008  9.999999999981423748352e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.141999999999999992895e+001  3.801893963205611653735e-012  9.999999999980990761372e-001                             1  1.332479315774293127106e-008  1.332479315776826119578e-008  9.999999999980990761372e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.141000000000000014211e+001  3.890451449942806071348e-012  9.999999999980547782386e-001                             1  3.179041252465708566888e-009  3.179041252471892569147e-009  9.999999999980547782386e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.140000000000000035527e+001  3.981071705534972734072e-012  9.999999999980094811391e-001                             1  1.213195011118273214379e-008  1.213195011120688085459e-008  9.999999999980094811391e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.139000000000000056843e+001  4.073802778041126952610e-012  9.999999999979630738167e-001                             1  9.938487477434421180078e-009  9.938487477454665598390e-009  9.999999999979630738167e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.138000000000000078160e+001  4.168693834703354325776e-012  9.999999999979156672936e-001                             1  3.774613621665423579543e-009  3.774613621673290894349e-009  9.999999999979156672936e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.136999999999999921840e+001  4.265795188015926348579e-012  9.999999999978671505474e-001                             1  1.321942222354266505135e-009  1.321942222357085950253e-009  9.999999999978671505474e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.135999999999999943157e+001  4.365158322401659486171e-012  9.999999999978174125559e-001                             1  5.146246540022048066021e-009  5.146246540033280351559e-009  9.999999999978174125559e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.134999999999999964473e+001  4.466835921509631482879e-012  9.999999999977665643414e-001                             1  1.136965355197361304818e-008  1.136965355199900583862e-008  9.999999999977665643414e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
 -1.133999999999999985789e+001  4.570881896148749954072e-012  9.999999999977146059038e-001                             1  6.276432484852989546198e-009  6.276432484867333685200e-009  9.999999999977146059038e-001  0.000000000000000000000e+000  7.165326032804010177062e+254
